species,species_class,accepted_or_outgroup,retained_markers,pct_markers,atpB_rbcL,ITS,matK,ndhF_rpl32,pepC_like,psbA_trnH,rbcL,rpL16,rpl32_trnL,trnL_trnF,trnS_trnG,species_clean,checklist_pureName,checklist_fullName,checklist_author,checklist_rank,checklist_taxon,checklist_uuid,in_checklist,in_alignment,in_ml_tree,in_chrono_tree,is_outgroup,is_ingroup,has_sequences,in_phylogeny,accepted_in_checklist,status_pipeline,record_status,iucn_found,iucn_category,iucn_category_name,iucn_year,iucn_latest,iucn_criteria,iucn_url,iucn_family,iucn_authority,iucn_common_name,iucn_synonyms,iucn_population_trend,iucn_population_trend_code,iucn_locations,iucn_location_codes,iucn_num_locations,iucn_endemic_locations,iucn_endemic_location_codes,iucn_num_endemic_locations,iucn_is_endemic,iucn_habitat_names,iucn_habitat_codes,iucn_threat_names,iucn_threat_codes,iucn_system_names,iucn_system_codes,iucn_realm_names,iucn_realm_codes,iucn_growth_form_names,iucn_growth_form_codes,iucn_use_trade_names,iucn_use_trade_codes,iucn_doc_range,iucn_doc_habitats,iucn_doc_threats,iucn_doc_rationale,query_status,error_message
Parodia_oxycostata,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia oxycostata,Parodia oxycostata,Parodia oxycostata (Buining & Brederoo) Hofacker,(Buining & Brederoo) Hofacker,Species,Parodia oxycostata (Buining & Brederoo) Hofacker sec. Zappi & Taylor 2020+,3ceda19e-1b3b-4f31-a985-87a1ba07208f,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,VU,Vulnerable,2017,TRUE,A4ac,https://www.iucnredlist.org/species/152263/121585534,CACTACEAE,(Buining &amp; Brederoo) Hofacker ,NA,Notocactus oxycostatus Buining & Brederoo,Decreasing,1,Uruguay; Rio Grande do Sul; Argentina; Paraguay; Brazil,UY; BZS-RS; AR; PY; BR,5,NA,NA,0,FALSE,"Grassland - Temperate; Rocky areas (eg. inland cliffs, mountain peaks)",4_4; 6,"Intentional use (species is the target); Small-holder grazing, ranching or farming; Agro-industry plantations; Small-holder farming",5_2_1; 2_3_2; 2_2_2; 2_1_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"<span style=""font-style: italic;"">Parodia oxycostata </span>is reported from Brazil in Rio Grande do Sul, as well as from Argentina, Paraguay and Uruguay, at elevations of up to 500 m asl.<span style=""font-style: italic;""></span>","The species grows on rocky outcrops and stony fields, in grasslands or <span style=""font-style: italic;""> pampas</span>. The generation length is 10 years.","The major threats are grazing, agriculture, illegal collection, and  forestry.","<em>Parodia oxycostata </em>has a very wide range (extent of occurrence 120,000 km<sup>2</sup>). Significant reductions in some  subpopulations are ongoing but part of the range is not under pressure. An overall population decline of at least 30% in a time span of 30 years, considering past and future, is estimated. The generation length of the species is 10 years. Hence, it is listed as Vulnerable.",success,NA
Parodia_pontesiana,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia pontesiana,Parodia pontesiana,Parodia pontesiana Hofacker,Hofacker,Species,Parodia pontesiana Hofacker sec. ???,1af8428c-61a4-4342-8292-eaa5a2c1a1ab,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Parodia_prestoensis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia prestoensis,Parodia prestoensis,Parodia prestoensis F.H.Brandt,F.H.Brandt,Species,Parodia prestoensis F.H.Brandt sec. Anceschi & Magli 2018,e48f817a-d1aa-49cd-9172-5a96d36555d7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152038/121576404,CACTACEAE,F.H.Brandt,NA,NA,Stable,2,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,Roads & railroads,4_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"This species is endemic from Bolivia where it is found growing in Chuquisaca (Hunt <span style=""font-style: italic;"">et al. </span>2006) at elevations of 2,800-3,100m asl.","<span style=""font-style: italic;"">Paradio prestoensis</span> occurs in inter-Andean valleys on rocky outcrops.","There is a new road and bridge being built in the area where <span style=""font-style: italic;"">Paradio prestoensis grows </span>that probably had an impact on the population, but this only affected the species locally.","The species has a restricted range (extent of occurrence = 900 km<sup>2</sup>), the species is fairly common in the few locations it is known from and even though there have been localized threats in the past the popualtion does not have a continuing decline. <span style=""font-style: italic;"">Paradio prestoensis</span> occurs within a reserve. Hence the species is listed as Least Concern.",success,NA
Parodia_procera,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia procera,Parodia procera,Parodia procera F.Ritter,F.Ritter,Species,Parodia procera F.Ritter sec. Anceschi & Magli 2018,d9bd4114-950a-48e8-bd21-4f121c9a6ced,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,DD,Data Deficient,2017,TRUE,NA,https://www.iucnredlist.org/species/152017/121575532,CACTACEAE,F.Ritter ,NA,NA,Unknown,3,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,Forest - Subtropical/Tropical Dry,1_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is endemic to Bolivia, where it occurs in Chuquisaca, Potosi and in Tarija (Hunt <span style=""font-style: italic;"">et al. </span>2006).",This plant inhabits inter-Andean valleys.,There is no information on the threats for this species.,"The exact range extent of <span style=""font-style: italic;"">Parodia procera</span> is unknown. One of the subpopulations grows in pristine vegetation, the rest of the subpopulations are in a very remote area that is only accessible on-foot and the trip takes one day. There are human settlements in this area and the current threats for the species and its population trends are unknown. Hence, the species is listed as Data Deficient.",success,NA
Parodia_rechensis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia rechensis,Parodia rechensis,Parodia rechensis (Buining) F.H.Brandt,(Buining) F.H.Brandt,Species,Parodia rechensis (Buining) F.H.Brandt sec. Zappi & Taylor 2020+,944c0af7-19d1-4167-95b3-d49a992d7d73,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,CR,Critically Endangered,2013,TRUE,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",https://www.iucnredlist.org/species/151937/578426,CACTACEAE,(Buining) F.H.Brandt ,NA,Notocactus rechensis Buining,Decreasing,1,Rio Grande do Sul; Brazil,BZS-RS; BR,2,Brazil,BR,1,TRUE,Forest - Temperate,1_4,Mining & quarrying; Work & other activities; Housing & urban areas; Named species,3_2; 6_3; 1_1; 8_1_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"<span style=""font-style: italic;"">Parodia rechensis</span> is endemic to Brazil, occurring in Rio Grande do Sul (Hunt <span style=""font-style: italic;"">et al. </span>2006), at elevations of close to 1,100 m asl","The species grows on a hill top (single location), in forest with <span style=""font-style: italic;"">Araucaria</span>.","Major threats for this species are urbanization, habitat modification as a result of people collecting large amounts of pine-nuts from <span style=""font-style: italic;"">Araucaria</span> and using the paths close to the population, and mining in the area. There has been an introduction of pines that give unwanted shade to the plants. The species is very difficult to cultivate and none or very little population regeneration is observed.","The species is listed as Critically Endangered because it is known from a single very small locality (extent of occurrence and area of occupancy =0.015 km<sup>2</sup>), the population is decreasing, and there are many major threats affecting it.",success,NA
Parodia_ritteri,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia ritteri,Parodia ritteri,Parodia ritteri Buining,Buining,Species,Parodia ritteri Buining sec. Anceschi & Magli 2018,798e6b38-57ce-4cf6-be68-786b1a0fa4a2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152407/121591821,CACTACEAE,Buining,NA,NA,Stable,2,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,Shrubland - Subtropical/Tropical High Altitude,3_7,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is endemic to Bolivia, where it is found in Chuquisaca, Potosí and Tarija, at elevations of 2,300 to 3,200 m asl.<span style=""font-style: italic;""></span>","The species grows in <span style=""font-style: italic;"">prepuna </span>on rocky slopes.",There are no known major threats to this cactus.,"<em>Parodia ritteri</em> has a relatively small range (extent of occurrence 3,900 km<sup>2</sup>). However, it is abundant and there are no major threats. It is therefore listed as Least Concern.",success,NA
Parodia_rudibuenekeri,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia rudibuenekeri,Parodia rudibuenekeri,Parodia rudibuenekeri (W.R.Abraham) Hofacker & P.J.Braun,(W.R.Abraham) Hofacker & P.J.Braun,Species,Parodia rudibuenekeri (W.R.Abraham) Hofacker & P.J.Braun sec. Zappi & Taylor 2020+,6bea282b-a051-4d45-9501-441f7ae771aa,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,EN,Endangered,2013,TRUE,"B1ab(iii,v)",https://www.iucnredlist.org/species/152666/663540,CACTACEAE,(W.R.Abraham) Rogoz. &amp; P.J.Braun ,NA,Notocactus rudibuenekeri W.R.Abraham,Decreasing,1,Rio Grande do Sul; Brazil,BZS-RS; BR,2,Brazil,BR,1,TRUE,"Grassland - Temperate; Rocky areas (eg. inland cliffs, mountain peaks)",4_4; 6,"Agro-industry plantations; Increase in fire frequency/intensity; Mining & quarrying; Small-holder grazing, ranching or farming",2_2_2; 7_1_1; 3_2; 2_3_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Handicrafts, jewellery, etc.",12,"This species is from Brazil occurring in Rio Grande do Sul (Hunt <span style=""font-style: italic;"">et al. </span>2006), at elevations of 200-400 m asl.",<em>Parodia rudibuenekeri</em> grows on exposed rocks in grasslands.,"There are many threats affecting this species, the most important are trampling from cattle, mining, fires and agro-forestry of exotic species (<em>Eucalyptus</em>). The trees and the leaves that drop from them and land on the plants,&#160; provide unnecessary shade that affects the species by interfering with floral buds, seed dispersal and its general physiology.","This species has a small range with an extent of occurrence of 2,000 km<sup>2</sup>, it is known from 5 or less locations, and the population can also be considered severely fragmented. Many threats cause a continuing decline in the population. Therefore, this species is listed as Endangered.",success,NA
Parodia_schumanniana,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia schumanniana,Parodia schumanniana,Parodia schumanniana (Nicolai) F.H.Brandt,(Nicolai) F.H.Brandt,Species,Parodia schumanniana (Nicolai) F.H.Brandt sec. Anceschi & Magli 2018,ab3aacf1-85bc-45ae-b9bd-af557778dccc,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,VU,Vulnerable,2017,TRUE,A2acd,https://www.iucnredlist.org/species/152306/121586943,CACTACEAE,(Nic. ex K.Schum.) F.H.Brandt ,NA,Echinocactus schumannianus Nic. ex K.Schum.,Decreasing,1,Brazil; Paraguay; Argentina; Misiones,BR; PY; AR; AGE-MI,4,NA,NA,0,FALSE,"Rocky areas (eg. inland cliffs, mountain peaks); Forest - Subtropical/Tropical Moist Lowland",6; 1_6,Avalanches/landslides; Intentional use (species is the target); Dams (size unknown),10_3; 5_2_1; 7_2_11,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"This species can be found in Argentina (Misiones), Brazil, and Paraguay (Hunt <span style=""font-style: italic;"">et al. </span>2006). It occurs at elevations between 400 and 700 m asl.",This species occurs in deciduous forests. It grows on steep areas on hills in open areas. Generation length is 5 years,In Brazil the major threats are dam construction and landslides resulting from the erosion caused by agriculture. In Paraguay the major threat is illegal collecting. A decline of approximately 30% has occurred in sub-populations throughout its range.,"<span style=""font-style: italic;"">Parodia schumanniana</span> has a restricted range (extent of occurrence is 16,000 km<sup>2</sup>), is sparsely distributed, and there is a continuing decline in the extent and quality of its habitat as well as in the number of mature individuals. Dam construction, landslides, and illegal collection have led to an estimated decline of 30% throughout its range in the last 15 years (generation length five years) and this decline and threats are unlikely to cease in the near future. It is therefore listed as Vulnerable.",success,NA
Parodia_schwebsiana,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia schwebsiana,Parodia schwebsiana,Parodia schwebsiana (Werderm.) Backeb.,(Werderm.) Backeb.,Species,Parodia schwebsiana (Werderm.) Backeb. sec. Anceschi & Magli 2018,5c9f39ab-9f7a-4f6b-9b4b-d74b15fcd9d7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152771/121609479,CACTACEAE,(Werderm.) Backeb.,NA,Echinocactus schwebsianus Werderm.,Decreasing,1,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,"Rocky areas (eg. inland cliffs, mountain peaks); Forest - Subtropical/Tropical Dry",6; 1_5,Housing & urban areas; Small-holder farming,1_1; 2_1_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Establishing ex-situ production *; Pets/display animals, horticulture",16; 13,"<span style=""font-style: italic;"">Parodia schwebsiana</span> is endemic to Bolivia, where it is found in Cochabamba (Hunt <span style=""font-style: italic;"">et al. </span>2006) at elevations of 3,000-3,200m asl.","<span style=""font-style: italic;"">Parodia schwebsiana </span>inhabits inter-Andean valleys, it grows on rocky outcrops.","The major threats for <span style=""font-style: italic;"">Parodia schwebsiana </span>are urbanization and intensive farming, the number of subpopulations is probably decreasing, however regeneration is good. In the areas close to the city the outcrops where this species grows are blasted to clear land for construction. In agricultural fields, however, the outcrops are generally left untouched.","<span style=""font-style: italic;"">Parodia schwebsiana </span>has a restricted range (extent of occurrence = 300 km<sup>2</sup>) in the surrounding areas of Cochabamba. Even though there are threats that cause declines in the population, the species is very abundant and the number of locations is far more than 10. There are numerous rocky outcrops in the area where this cactus grows, particularly in the areas outside Cochabamba. The species is therefore listed as Least Concern.",success,NA
Parodia_scopa,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia scopa,Parodia scopa,Parodia scopa (Spreng.) N.P.Taylor,(Spreng.) N.P.Taylor,Species,Parodia scopa (Spreng.) N.P.Taylor sec. Zappi & Taylor 2020+,62449104-2000-43be-8c38-381a97db2f04,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,VU,Vulnerable,2017,TRUE,A4ac,https://www.iucnredlist.org/species/152861/121613838,CACTACEAE,(Spreng.) N.P.Taylor ,NA,Cactus scopa Spreng.,Decreasing,1,Uruguay; Brazil; Rio Grande do Sul,UY; BR; BZS-RS,3,NA,NA,0,FALSE,"Rocky areas (eg. inland cliffs, mountain peaks); Shrubland - Subtropical/Tropical Dry; Grassland - Temperate",6; 3_5; 4_4,"Small-holder farming; Intentional use (species is the target); Agro-industry plantations; Recreational activities; Small-holder grazing, ranching or farming",2_1_2; 5_2_1; 2_2_2; 6_1; 2_3_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"<span style=""font-style: italic;"">Parodia scopa</span> has been reported from Brazil (Rio Grande do Sul) and Uruguay (<span style=""font-style: italic;""></span>Melo, Lavalleja, Treinta y Tres, Rocha and Maldonado). It occurs at elevations from 0 to 300 m asl.","This species grows on rocky outcrops and sandy soils in shrublands, grasslands or <span style=""font-style: italic;"">pampas</span>. The generation length is 10 years.","The major threats to the long-term survival of this species are grazing, agriculture, illegal collection, and forestry. Also, rappel sports, as the ropes and climbers damage, extract or kill the plants.","<span style=""font-style: italic;"">Parodia scopa </span>has a relatively large range, however it faces many major threats including agricultural and farming activities, forestry, and illegal  collection. These threats are not reversible and will not cease in  the near future. Considering past declines and the continued expansion of the threats, it is estimated that around 40% of the population will be lost in a 30 year period (considering past and future; generation length is ten years). The decline in the Brazilian subpopulation is estimated to be even higher (60%), and a regional assessment is recommended. At a global scale, the species is listed as Vulnerable.",success,NA
Parodia_stockingeri,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia stockingeri,Parodia stockingeri,Parodia stockingeri (Prestlé) Hofacker & P.J.Braun,(Prestlé) Hofacker & P.J.Braun,Species,Parodia stockingeri (Prestlé) Hofacker & P.J.Braun sec. Zappi & Taylor 2020+,17b567a0-78e5-469b-9409-81cbbbb4401a,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,EN,Endangered,2013,TRUE,"B1ab(i,iii,v); C1",https://www.iucnredlist.org/species/151711/552754,CACTACEAE,(Prestlé) Hofacker &amp; P.J.Braun,NA,Notocactus stockingeri Prestlé,Decreasing,1,Rio Grande do Sul; Brazil,BZS-RS; BR,2,Brazil,BR,1,TRUE,"Grassland - Temperate; Rocky areas (eg. inland cliffs, mountain peaks)",4_4; 6,"Agro-industry plantations; Small-holder grazing, ranching or farming",2_2_2; 2_3_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is endemic to Brazil, occurring in&#160; Rio Grande do Sul (Hunt <span style=""font-style: italic;"">et al. </span>2006) at elevations of between 300 to 400 m asl.","This species grows on rocky outcrops, in grasslands or pampas.","The major to this species threats are grazing because cattle trample on the plants killing them and forestry of <span style=""font-style: italic;"">Eucalyptus </span>plantations.","This species has a small range with an extent of occurrence of 800 km<sup>2</sup> and the estimated number of mature individuals is around 500. There are four locations and two major threats, forestry and farming, cause a continuing decline in the habitat quality and number of mature individuals. Hence this species is listed as Endangered.",success,NA
Parodia_stuemeri,ingroup,TRUE,1,9.09,-,-,-,-,-,LN867895.1,-,-,-,-,-,Parodia stuemeri,Parodia stuemeri,Parodia stuemeri (Werderm.) Backeb.,(Werderm.) Backeb.,Species,Parodia stuemeri (Werderm.) Backeb. sec. Anceschi & Magli 2018,00aafa21-828d-452d-b61f-a8ee6c06c171,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,sequenced_collapsed_duplicate,sequenced_not_in_tree,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152294/121586603,CACTACEAE,(Werderm.) Backeb. ,NA,Echinocactus stuemeri Werderm.,Stable,2,Jujuy; Salta; Argentina,AGW-JU; AGW-SA; AR,3,Argentina,AR,1,TRUE,Shrubland - Subtropical/Tropical High Altitude,3_7,Intentional use (species is the target),5_2_1,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"This species is endemic to Argentina. It occurs in Salta and Jujuy (Hunt <span style=""font-style: italic;"">et al. </span>2006), at altitudes between 2,300 and 3,100 m asl.","The species grows in <span style=""font-style: italic;"">prepuna,</span> in riparian vegetation among rocks.","The species is not exposed to any major threat. However, it is collected locally at small scales.","Although it has a relatively restricted range, the population of <em>Parodia stuemeri</em> seems to be stable and not subject to any major threat. It is therefore classified as Least Concern.",success,NA
Parodia_subterranea,ingroup,TRUE,1,9.09,-,AY064371.1,-,-,-,-,-,-,-,-,-,Parodia subterranea,Parodia subterranea,Parodia subterranea F.Ritter,F.Ritter,Species,Parodia subterranea F.Ritter sec. Anceschi & Magli 2018,f1bd6a01-17bb-4752-bd68-1d889632046c,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152337/121588645,CACTACEAE,F.Ritter ,NA,NA,Stable,2,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,Grassland - Subtropical/Tropical High Altitude,4_7,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"This species is endemic to Bolivia, where it grows in Chuquisaca at elevations of 2,800 to 3,600 m asl.","The species grows in <span style=""font-style: italic;"">puna </span>grassland with very stony ground and little vegetation cover.",There are no known major threats to this species.,"<em>Parodia subterranea</em> has a relatively restricted range (its extent of occurrence is 1,200 km<sup>2</sup>), however it is abundant, the population has new regeneration, and there are no major threats. Hence, it is listed as Least Concern.",success,NA
Parodia_taratensis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia taratensis,Parodia taratensis,Parodia taratensis Cárdenas,Cárdenas,Species,Parodia taratensis Cárdenas sec. Anceschi & Magli 2018,9c3efc3d-0370-470f-8f67-155b48418a55,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/151998/121574852,CACTACEAE,Cárdenas,NA,NA,Stable,2,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,Grassland - Subtropical/Tropical High Altitude; Forest - Subtropical/Tropical Dry,4_7; 1_5,NA,NA,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,NA,NA,"This species is endemic to Bolivia, where it occurs in Cochabamba, at 2,500-3,200m asl.",This species grows in puna vegetation and in seasonally dry inter-Andean valleys.,There are no major threats to this species.,"This species is listed as Least Concern because it has a wide range, is common and is not affected by any major threats.",success,NA
Parodia_tenuicylindrica,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia tenuicylindrica,Parodia tenuicylindrica,Parodia tenuicylindrica (F.Ritter) D.R.Hunt,(F.Ritter) D.R.Hunt,Species,Parodia tenuicylindrica (F.Ritter) D.R.Hunt sec. Zappi & Taylor 2020+,748a4e99-10cc-46f4-802a-ae4a78c3d6bd,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,EN,Endangered,2013,TRUE,A4ac,https://www.iucnredlist.org/species/152638/660145,CACTACEAE,(F.Ritter) D.R.Hunt,NA,Notocactus tenuicylindricus F.Ritter,Decreasing,1,Uruguay; Rio Grande do Sul; Brazil,UY; BZS-RS; BR,3,NA,NA,0,FALSE,Grassland - Temperate,4_4,"Agro-industry plantations; Increase in fire frequency/intensity; Small-holder farming; Small-holder grazing, ranching or farming",2_2_2; 7_1_1; 2_1_2; 2_3_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"This species occurs in Brazil (Rio Grande do Sul) and in Uruguay (Rivera, Artigas, Salto, Tacuarembó), at elevations of 50 to 200 m asl.","The species grows on rocky outcrops, in grasslands or <span style=""font-style: italic;"">pampas</span>.","The major threats are fires, cattle grazing due to trampling, agriculture, and forestry.","<span style=""font-style: italic;"">Parodia tenuicylindrica</span> has a relatively small range with an extent of occurrence of 5,000-6,000 km<sup>2</sup>, the populations are declining and the threats causing this reduction will not cease in the near future. Considering past reductions and assuming that the expansion of agriculture and forestry continues at the same rate that has been observed until today, it is estimated that at least 50% of the population will be lost over a timespan of 3 generations (21 years; generation length 7 years), including both past and future. Hence, the species is listed as Endangered under criterion A4ac.",success,NA
Parodia_tuberculata,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia tuberculata,Parodia tuberculata,Parodia tuberculata Cárdenas,Cárdenas,Species,Parodia tuberculata Cárdenas sec. Anceschi & Magli 2018,078100bb-35d4-42a1-a408-37fee15d90ef,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152587/121600607,CACTACEAE,Cárdenas,NA,NA,Stable,2,"Bolivia, Plurinational States of",BO,1,"Bolivia, Plurinational States of",BO,1,TRUE,Shrubland - Subtropical/Tropical High Altitude,3_7,"Housing & urban areas; Small-holder grazing, ranching or farming",1_1; 2_3_2,Terrestrial,0,Neotropical,5,Succulent - shrub,SH,"Pets/display animals, horticulture",13,"<span style=""font-style: italic;"">Parodia tuberculata</span> is endemic from Bolivia where it occurs in Chuquisaca and in Potosi (Hunt <span style=""font-style: italic;"">et al. </span>2006) at elevations of 2,800-3,400m asl.",This plant grows in pre-puna on rocky outcrops.,The major threats for this cactus are urbanization and small holder farming.,"<span style=""font-style: italic;"">Parodia tuberculata </span>has a relatively restricted range (extent of occurrence = 6,000 km<sup>2</sup>)  in the surrounding areas of Sucre. Even though there are threats that  cause declines in the population, the number of locations is far more  than 10. There are numerous rocky outcrops (species' habitat) in the  area where this cactus grows, particularly in the areas outside Sucre.  The species is listed as Least Concern but it would benefit from monitoring the population trends because of the effects of urbanization.",success,NA
Parodia_unguiculata,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parodia unguiculata,Parodia unguiculata,Parodia unguiculata Diers,Diers,Species,Parodia unguiculata Diers sec. POWO 2017+,650af16c-0ef3-4cec-a7e9-6680619124c5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
