Genus,Specie_name,main,Clade,Subfam,Family,Annot_level_1,Annot_level_2,Annot_level_3,Annot_level_4
Mammillaria,Mammillaria_luethyi,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_magnifica,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_magnimamma,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_mammillaris,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_marcosii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_marksiana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_mathildae,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_matudae,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_melaleuca,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_melanocentra,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_mercadensis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_meyranii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_microhelia,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_moelleriana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_morganiana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_muehlenpfordtii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_mystax,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_nana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_napina,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_nunezii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_orcuttii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_oteroi,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_painteri,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_parkinsonii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_pectinifera,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_peninsularis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_pennispinosa,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_perbella,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_petrophila,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_petterssonii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_picta,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_pilispina,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_plumosa,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_polyedra,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_polythele,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_pottsii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_prolifera,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_rekoi,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_rettigiana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_rhodantha,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_roseoalba,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_sanchez_mejoradae,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_sartorii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_schiedeana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_schwarzii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_scrippsiana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_senilis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_sinistrohamata,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_sonorensis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_sphacelata,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_spinosissima,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_standleyi,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_supertexta,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_surculosa,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_tayloriorum,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_tonalensis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_uncinata,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_vetula,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_wagneriana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_weingartiana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_wiesingeri,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_winterae,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_xaltianguensis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_zeilmanniana,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_zephyranthoides,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Mammillaria,Mammillaria_zublerae,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Marshallocereus,Marshallocereus_aragonii,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Matucana,Matucana_aurantiaca,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_aureiflora,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_formosa,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_haynei,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_haynii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_hoxeyi,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_huagalensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_intertexta,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_klopfensteinii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_krahnii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_madisoniorum,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_oreodoxa,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_paucicostata,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_pujupatii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_rebutiiflora,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_ritteri,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_tuberculata,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Matucana,Matucana_weberbaueri,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Melocactus,Melocactus_conoideus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Melocactus,Melocactus_curvispinus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Melocactus,Melocactus_ernestii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Melocactus,Melocactus_intortus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Melocactus,Melocactus_oreas,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Melocactus,Melocactus_zehntneri,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Micranthocereus,Micranthocereus_albicephalus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Micranthocereus,Micranthocereus_flaviflorus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Micranthocereus,Micranthocereus_polyanthus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Micropuntia,Micropuntia_pulchella,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Mila,Mila_caespitosa,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Miqueliopuntia,Miqueliopuntia_miquelii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Mitrocereus,Mitrocereus_militaris,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Morangaya,Morangaya_pensilis,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Stenocerinae
Myrtillocactus,Myrtillocactus_cochal,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Stenocerinae
Myrtillocactus,Myrtillocactus_geometrizans,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Stenocerinae
Myrtillocactus,Myrtillocactus_schenckii,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Stenocerinae
Neoraimondia,Neoraimondia_arequipensis,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,
Neoraimondia,Neoraimondia_herzogiana,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,
Neowerdermannia,Neowerdermannia_chilensis,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Neowerdermannia,Neowerdermannia_vorwerkii,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Nyctocereus,Nyctocereus_serpentinus,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Obregonia,Obregonia_denegrii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Opuntia,Opuntia_abjecta,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_anacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_arechavaletae,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_arenaria,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_atrispina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_auberi,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_aurantiaca,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_aurea,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_aureispina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_austrina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_basilaris,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_boldinghii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_bonaerensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_bravoana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_camanchica,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_caracassana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_carstenii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_cespitosa,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_chaffeyi,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_chiangiana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_chisosensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_chlorotica,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_cochenillifera,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_colubrina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_cubensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_curvispina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_cymochila,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_deamii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_decumbens,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_dejecta,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_depressa,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_dillenii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_discolor,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_drummondii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_echios,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_eichlamii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_elata,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_elatior,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_ellisiana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_engelmannii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_excelsa,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_ficus_indica,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_fragilis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_fuliginosa,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_galapageia,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_gaumeri,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_gosseliniana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_guatemalensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_guilanchi,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_helleri,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_hondurensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_howeyi,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_humifusa,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_hyptiacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_inaperta,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_jamaicensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_joconostle,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_karwinskiana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_lagunae,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_lasiacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_leucotricha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_littoralis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_longispina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_lutea,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_macbridei,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_macrocentra,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_macrorhiza,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_martiniana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_megacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_megapotamica,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_megarrhiza,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_megasperma,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_mesacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_microdasys,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_militaris,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_monacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_nemoralis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_olmeca,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_orbiculata,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_oricola,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pachyrrhiza,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pailana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_penicilligera,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_phaeacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pilifera,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pinkavae,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pittieri,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_polyacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pottsii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_puberula,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pubescens,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pumila,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pusilla,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_pycnantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_quimilo,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
